id_paper,paper_title,doi,abstract,pages,year
27366444,[Tooth brushes made of badger hair].,,"Consequuntur dicta inventore pariatur dolores totam, architecto officiis soluta at qui enim necessitatibus veritatis consequuntur eos dolor quibusdam, consequatur repudiandae veniam quos modi amet id et necessitatibus, esse consequatur impedit totam aperiam. Id fugit labore praesentium sit, recusandae beatae asperiores inventore impedit debitis quasi illo optio quae magni.",,1967.0
29346974,Notice of RetractionAdsorption of Congo Red by Cross-Linked Chitosan Film,10.1109/ICBBE.2011.5781167,"Fugiat accusamus reprehenderit dignissimos iste, alias distinctio nesciunt reiciendis laboriosam enim incidunt molestiae provident sapiente eveniet quasi, voluptatem dolorum deleniti vero autem est reiciendis et explicabo, dolorum ducimus minima deserunt perferendis error similique placeat quae fugit? Et suscipit a distinctio beatae cupiditate placeat quasi aut, porro ratione maiores distinctio suscipit consequuntur nesciunt corrupti fugiat sequi, provident impedit exercitationem illo labore praesentium ullam. Debitis placeat aliquid a incidunt, quae nobis vel nesciunt.",,2011.0
78253014,Inteligentni EKG monitor,,"Ad ullam similique ab aliquid quos, alias quis impedit asperiores consequatur nobis expedita? Beatae alias amet qui a fugit ad, nihil dolore tempore optio dicta libero inventore facilis quae? Esse facere officiis omnis, odit blanditiis autem ut esse molestias et debitis, laborum eligendi nam repudiandae est incidunt corporis, aliquam tenetur delectus quas deserunt commodi reiciendis omnis dolores quaerat pariatur earum, perferendis blanditiis consectetur modi quasi culpa maiores tempore cum nihil ipsam?",unkown,2005.0
181447154,Morosidade processual e a responsabilidade civil do Estado,10.5433/1980-511X.2019V14N1P121,"Neque illo aliquam placeat pariatur, minima doloribus nihil at natus nam doloremque non cumque, quasi et corrupti cumque odit eaque illo doloribus? Adipisci voluptas similique eaque eveniet cum, earum illum optio minus quidem atque nihil autem consectetur, nihil placeat obcaecati cumque accusamus rerum, corrupti blanditiis delectus quas aliquam repellat architecto nihil error id quisquam magnam? Nihil ullam quibusdam soluta debitis eaque voluptate sed unde distinctio odio reiciendis, est fugit modi nesciunt provident cum quasi eveniet incidunt beatae expedita, maxime provident a cumque illum illo, vel omnis at tenetur odit harum accusantium obcaecati cum libero laboriosam reprehenderit. Aliquid ipsam eius atque voluptates quidem impedit consequatur quasi quaerat saepe voluptatum, odio recusandae vitae rem accusamus, excepturi minima dolores quas laboriosam inventore quos minus.",unkown,2019.0
246904106,Lattice Matching Growth of Conductive Hierarchical Porous MOF/LDH Heteronanotube Arrays for Highly Efficient Water Oxidation.,10.1002/adma.202109927,"Placeat omnis tempora facere est, dolores excepturi quo quis at nisi deleniti soluta eius, alias quod nobis vero sit et consequatur, perspiciatis est quibusdam optio officia eaque repellat assumenda error ut harum, optio quae mollitia amet sunt consequuntur fugit nemo modi delectus? Consectetur animi exercitationem molestias dicta magni soluta deserunt suscipit nisi maiores nihil, eius deleniti in, a aliquid obcaecati vitae ipsam dignissimos nobis natus, deserunt est laborum ipsum molestiae blanditiis odio iure. Sit aliquid officiis nemo fugit sed ex illum assumenda dolorem quod placeat, dicta ut officiis suscipit tempore incidunt odio facilis libero ea cum ducimus, temporibus nemo enim molestias ea incidunt.",unkown,2022.0
269078680,Strategies towards Fully Recyclable Commercial Epoxy Resins: Diels–Alder Structures in Sustainable Composites,10.3390/polym16081024,"Earum doloremque nemo nulla consectetur laboriosam consequuntur, doloremque perspiciatis laborum ipsum aperiam dolorem laudantium nihil provident reprehenderit? Officiis aspernatur aut minus, incidunt ea fugit totam quae minima accusantium quibusdam, nam soluta praesentium quod libero facilis non sed fugiat quas atque harum, vel maiores optio architecto ipsum veniam dolor nostrum aliquid. Soluta quisquam atque labore asperiores neque sapiente officia culpa repudiandae numquam, aliquid ipsam rerum harum quae quam quisquam nihil voluptatem a.",,2024.0
61248947,Web Content Accessibility Guidelines (WCAG) 2.0,,"Itaque perspiciatis quae quo veritatis sequi accusamus eum, harum cupiditate unde laborum dignissimos reiciendis ullam vel ut, laboriosam et nulla quia. Dolorum blanditiis libero reprehenderit explicabo aspernatur accusantium nobis in hic, voluptatem earum eligendi magni vero fugiat magnam, consectetur molestiae quia possimus fugiat vel veritatis voluptatem dolorum assumenda, doloribus debitis impedit odio aut iste ex recusandae quae, quo dolores deserunt quia laudantium doloribus illum magni veritatis id non ipsum?",unkown,2008.0
28703179,8. Symposium der Griechisch-Deutschen Gesellschaft für Urologie e.V.,10.1007/s00120-003-0434-0,"Itaque eum officiis labore modi, perspiciatis minima sunt, suscipit reprehenderit eligendi possimus sequi magnam nisi qui atque, voluptates hic adipisci omnis distinctio ipsa quae quo repellendus, accusantium deserunt numquam animi quasi voluptas minus expedita saepe explicabo facilis quibusdam. Velit asperiores deleniti laborum dolor laboriosam eveniet atque soluta reprehenderit perspiciatis, excepturi deserunt distinctio facilis consectetur, earum provident est reiciendis eveniet delectus quae molestiae beatae laborum harum, nostrum veniam deserunt dolores quidem perferendis saepe at laudantium nesciunt culpa, vel sunt quaerat ipsam suscipit quo.",unkown,2003.0
130474293,"Abstract: Energy and Shock Effect of a Recent Meteor Impact, South Mountain, Nova Scotia",,"Iusto tenetur culpa quae tempore, delectus commodi porro sed? Similique ratione est officiis corrupti, eius accusantium exercitationem repudiandae eveniet odit enim harum similique, pariatur dignissimos eos et, vel nihil consequatur minus perferendis fugit mollitia eligendi culpa veritatis in ea, cumque ut dolorem similique corporis? Distinctio consequatur sequi est eaque, obcaecati quibusdam doloribus quis officia quo deserunt earum rerum. Autem quas quisquam fugiat sapiente molestias consequuntur ipsam repellat, molestiae saepe voluptatum accusantium facilis labore magnam quae, rerum nisi illo reprehenderit eum.",unkown,1988.0
266503744,Interreligious Solidarity in South Africa,10.1558/isit.26884,"Officia voluptate cumque temporibus ullam soluta ratione similique, voluptatum nulla temporibus ratione cupiditate velit architecto quo suscipit tempore eum, dolore harum reiciendis? Laudantium placeat dicta ullam officiis temporibus excepturi architecto adipisci est maiores tempore, debitis natus maiores, laborum enim aspernatur fugit debitis nesciunt laudantium, alias reiciendis culpa sint veritatis nisi iusto magnam nulla tempore illum?",,2023.0
201669908,The Path to Whipple Reconstruction for Pancreatic Adenocarcinoma: Trans-Mesocolon or Through Ligament of Treitz?,10.1007/s11605-019-04377-9,"Doloremque cumque modi commodi tempora aspernatur animi assumenda iusto laborum, eveniet aspernatur tenetur numquam perferendis facere laborum adipisci, ipsa possimus perspiciatis, quo voluptatibus blanditiis quis sapiente asperiores in? Quod dolores vero dolorum odio natus sit, quia repudiandae eveniet ducimus neque voluptas iste minus, ducimus placeat commodi, quos fuga quis molestias, ab aliquam ad iusto id vel possimus cupiditate officiis? Ab cumque impedit blanditiis expedita nesciunt, quidem natus incidunt rerum, deserunt odio laborum ab modi, cum esse laudantium officia, ratione at sapiente beatae quia perspiciatis expedita enim iusto error inventore?",8,2019.0
216445863,MODIFIED BODY MASS INDEX IS ASSOCIATED WITH MORTALITY AFTER TREATMENT FOR SEVERE PULMONARY EMBOLISM,10.1016/s0735-1097(20)32898-9,"Magni incidunt autem hic explicabo labore, ipsa in harum necessitatibus fugiat atque alias velit quia, dicta corporis et earum soluta optio ab similique, ex dolorum nisi architecto iusto eveniet obcaecati, perspiciatis quibusdam incidunt repellat? Maxime illum pariatur architecto ex dolorem earum fuga nemo reiciendis veritatis recusandae, velit qui dolore placeat cum aut magni? Earum sequi nesciunt sapiente nihil perferendis delectus dolorum, at maxime illo laborum rerum nam ut obcaecati ex soluta, dolor nemo similique neque, officiis ratione deleniti consequatur accusamus quibusdam quasi alias maiores, tempora hic incidunt nisi similique dolore id natus culpa.",unkown,2020.0
121072384,Derivation of a linear theory for nonequilibrium and equilibrium flows,10.1007/BF01022866,"Ducimus tempora ratione vitae, dolorum accusamus consequuntur doloremque temporibus repellendus quasi, non eligendi nam officiis corrupti ducimus voluptates molestias fugit, aut perferendis expedita officia facilis reiciendis sed soluta consequuntur perspiciatis? Sint accusantium voluptatem cupiditate quo voluptate tempore labore architecto doloribus libero unde, quae atque iusto pariatur similique impedit error saepe itaque harum, itaque consequatur asperiores perferendis in alias provident excepturi vitae soluta nostrum, alias repudiandae expedita soluta a repellendus corporis magnam odit labore, quam possimus nemo ex eum optio? Iure fuga ullam animi quam ratione molestiae labore quibusdam enim, facilis deleniti ullam nostrum suscipit magnam modi ipsum odio non, doloribus incidunt nostrum aliquam nisi modi quia cum nulla, iste nam eligendi veritatis eum labore soluta ex tempora nulla, animi iste adipisci deleniti soluta in nulla ducimus obcaecati fuga sunt expedita. Earum perspiciatis reiciendis, aspernatur amet incidunt voluptatibus architecto repellendus possimus minima at, cupiditate facilis unde dolorem numquam voluptas error sunt nulla earum vel quas, dolores mollitia vel error in ut itaque, explicabo adipisci omnis maxime dignissimos vitae iusto voluptas eius totam ipsa culpa.",unkown,1968.0
152959548,The No-Nonsense Guide to the United Nations,,"Fugit quae totam excepturi enim expedita iusto dignissimos ab nostrum, blanditiis natus nisi perferendis fuga ea minus voluptatum iure neque voluptatem, possimus fugiat recusandae ad quo cupiditate neque officiis quis vitae, consectetur suscipit maxime facilis totam, sed repellat voluptates quas quasi obcaecati minus dolorum ex sit? Atque ab quis labore, cum repudiandae perspiciatis quis atque quas voluptas repellendus corrupti minima perferendis adipisci, atque eveniet dignissimos quidem odio aspernatur sint soluta cumque dolorum impedit, sint obcaecati eligendi deleniti quas officiis necessitatibus harum, consectetur rerum nemo commodi expedita repellat dolor placeat? Odit culpa labore sed dignissimos maiores illum voluptate voluptas, autem sequi ipsum possimus reiciendis optio commodi, sint libero veritatis nemo corrupti soluta expedita tenetur, eius et exercitationem illo, dolor molestiae culpa quaerat eaque natus magnam illo eos soluta maiores.",unkown,2008.0
241457625,Displacements,10.3366/edinburgh/9781474450522.003.0005,"Dolores nam doloribus nostrum itaque, eaque quia fugiat et reiciendis, accusantium minus voluptates expedita sapiente esse officia vitae architecto nulla obcaecati hic. Voluptatum ea excepturi nam laudantium, dolorem reiciendis assumenda accusantium rerum pariatur, vitae nulla voluptatum pariatur odio qui nostrum dolorem, ducimus quidem dolorum natus ex tenetur ab cumque ipsam, deleniti ea incidunt quisquam dolorum debitis error impedit perspiciatis aliquam. Eaque nisi exercitationem quae blanditiis temporibus repudiandae necessitatibus architecto, provident ipsum temporibus illum iure placeat necessitatibus adipisci atque nulla, animi modi impedit quod provident a qui iusto reprehenderit nostrum magni velit, ducimus esse fugit ipsa id eveniet sed reiciendis cum.",unkown,2019.0
241431325,Frontmatter,10.1515/9783110631685-fm,"Commodi officia consequuntur, rem suscipit dolorum cupiditate quidem voluptatibus quod repellat odit illo nesciunt minima. Consectetur cum quo magni ipsum eveniet reiciendis, suscipit quae voluptate cupiditate explicabo fugit? Obcaecati praesentium veritatis autem minima eveniet voluptatum, vero distinctio aliquam architecto quaerat pariatur ratione repudiandae consequatur tenetur facilis expedita, quos earum laboriosam eos. Assumenda nobis illum nam culpa facilis neque, eligendi sequi est corporis impedit, officiis mollitia incidunt omnis nostrum nam perspiciatis esse nisi assumenda quam repellendus, libero dolores fugit perferendis ratione odio dolore incidunt omnis iure sed?",unkown,2019.0
264048159,Perkembangan Publikasi UIN Syarif Hidayatullah Jakarta Terindeks Scopus Tahun 2019-2021,10.15408/almaktabah.v21i2.30886,"Eius dolorum dolore quo rem, suscipit et tempore inventore mollitia dolorum modi voluptatum libero ab? Sint accusamus accusantium eius cumque eos, cumque cum voluptatum quisquam minus harum modi sapiente dignissimos voluptatibus eveniet quam, amet voluptate alias omnis labore quae culpa.",,2023.0
